consumption,meter_id,reading_date_time
167.031,8718,2018-12-21 12:30
167.031,8718,2018-12-22 02:30
167.031,8718,2018-12-22 05:30
167.031,8718,2018-12-31 08:00
167.457,8718,2018-12-11 06:30
167.457,8718,2018-12-11 08:30
167.457,8718,2018-12-11 10:00
167.457,8718,2018-12-11 12:30
167.457,8718,2018-12-11 13:30
167.457,8718,2018-12-11 15:30
167.457,8718,2018-12-11 17:00
167.457,8718,2018-12-12 00:30
167.457,8718,2018-12-20 13:00
167.457,8718,2018-12-23 06:00
167.457,8718,2018-12-23 10:00
167.457,8718,2018-12-23 12:00
167.457,8718,2018-12-24 08:00
167.457,8718,2018-12-24 16:30
167.457,8718,2018-12-24 20:00
167.457,8718,2018-12-28 06:30
167.457,8718,2018-12-28 08:30
167.457,8718,2018-12-28 13:30
167.457,8718,2018-12-28 16:00
167.457,8718,2018-12-30 14:00
167.457,8718,2018-12-30 19:30
167.883,8718,2018-12-05 11:30
167.883,8718,2018-12-05 21:00
167.883,8718,2018-12-06 08:30
167.883,8718,2018-12-06 10:30
167.883,8718,2018-12-07 05:00
167.883,8718,2018-12-10 09:30
167.883,8718,2018-12-10 10:30
167.883,8718,2018-12-13 13:00
167.883,8718,2018-12-18 15:00
167.883,8718,2018-12-22 07:30
167.883,8718,2018-12-22 11:00
167.883,8718,2018-12-22 11:30
167.883,8718,2018-12-25 07:00
167.883,8718,2018-12-26 08:00
167.883,8718,2018-12-26 10:00
167.883,8718,2018-12-26 14:30
167.883,8718,2018-12-27 14:30
167.883,8718,2018-12-27 18:00
167.883,8718,2018-12-28 00:00
167.883,8718,2018-12-29 19:30
167.883,8718,2018-12-29 20:00
168.31,8718,2018-12-14 14:00
168.736,8718,2018-12-07 09:30
168.736,8718,2018-12-07 10:00
168.736,8718,2018-12-07 14:30
168.736,8718,2018-12-07 15:30
168.736,8718,2018-12-12 09:30
168.736,8718,2018-12-12 13:30
168.736,8718,2018-12-12 17:00
168.736,8718,2018-12-12 19:00
168.736,8718,2018-12-15 06:00
168.736,8718,2018-12-15 07:00
169.162,8718,2018-12-08 18:00
169.162,8718,2018-12-08 22:30
169.588,8718,2018-12-16 08:00
169.588,8718,2018-12-16 18:30
169.588,8718,2018-12-16 21:00
170.44,8718,2018-12-17 09:00
170.44,8718,2018-12-17 21:00
170.44,8718,2018-12-17 21:30
177.258,8718,2018-12-02 09:30
177.258,8718,2018-12-03 10:00
177.258,8718,2018-12-03 11:30
177.258,8718,2018-12-03 14:30
177.258,8718,2018-12-03 15:30
177.712,8718,2018-12-01 10:00
177.712,8718,2018-12-04 06:00
177.712,8718,2018-12-04 11:00
177.712,8718,2018-12-04 15:30
177.712,8718,2018-12-05 05:30
178.167,8718,2018-12-19 08:30
178.167,8718,2018-12-19 10:30
178.167,8718,2018-12-19 13:00
178.167,8718,2018-12-19 16:00
178.167,8718,2018-12-19 21:00
178.167,8718,2018-12-21 13:00
178.167,8718,2018-12-21 21:30
178.167,8718,2018-12-21 22:00
178.167,8718,2018-12-31 12:30
178.167,8718,2018-12-31 13:00
178.167,8718,2018-12-31 14:30
178.167,8718,2018-12-31 15:00
178.167,8718,2018-12-31 20:30
178.621,8718,2018-12-09 08:00
178.621,8718,2018-12-09 09:00
178.621,8718,2018-12-09 10:30
178.621,8718,2018-12-09 11:00
178.621,8718,2018-12-09 13:00
178.621,8718,2018-12-09 13:30
178.621,8718,2018-12-11 11:30
178.621,8718,2018-12-11 22:00
178.621,8718,2018-12-20 13:30
178.621,8718,2018-12-20 15:30
178.621,8718,2018-12-20 16:30
178.621,8718,2018-12-20 21:30
178.621,8718,2018-12-21 05:30
178.621,8718,2018-12-23 21:00
178.621,8718,2018-12-24 05:30
178.621,8718,2018-12-28 08:00
178.621,8718,2018-12-28 10:00
178.621,8718,2018-12-28 14:00
178.621,8718,2018-12-28 15:30
178.621,8718,2018-12-30 10:30
178.621,8718,2018-12-30 11:30
178.621,8718,2018-12-30 19:00
179.076,8718,2018-12-05 06:00
179.076,8718,2018-12-05 14:00
179.076,8718,2018-12-05 18:00
179.076,8718,2018-12-06 12:00
179.076,8718,2018-12-06 20:00
179.076,8718,2018-12-10 07:30
179.076,8718,2018-12-10 11:00
179.076,8718,2018-12-10 14:30
179.076,8718,2018-12-10 17:00
179.076,8718,2018-12-10 21:00
179.076,8718,2018-12-13 08:30
179.076,8718,2018-12-13 10:00
179.076,8718,2018-12-13 14:00
179.076,8718,2018-12-13 14:30
179.076,8718,2018-12-13 15:00
179.076,8718,2018-12-14 05:30
179.076,8718,2018-12-18 08:00
179.076,8718,2018-12-18 09:00
179.076,8718,2018-12-18 13:30
179.076,8718,2018-12-18 19:30
179.076,8718,2018-12-22 12:30
179.076,8718,2018-12-22 13:30
179.076,8718,2018-12-22 20:30
179.076,8718,2018-12-22 22:00
179.076,8718,2018-12-25 07:30
179.076,8718,2018-12-25 08:00
179.076,8718,2018-12-25 14:00
179.076,8718,2018-12-25 15:30
179.076,8718,2018-12-25 19:30
179.076,8718,2018-12-26 01:00
179.076,8718,2018-12-26 08:30
179.076,8718,2018-12-26 11:00
179.076,8718,2018-12-26 13:00
179.076,8718,2018-12-26 16:30
179.076,8718,2018-12-26 19:30
179.076,8718,2018-12-27 10:30
179.076,8718,2018-12-27 12:30
179.076,8718,2018-12-27 13:00
179.53,8718,2018-12-14 07:30
179.53,8718,2018-12-14 09:30
179.53,8718,2018-12-14 11:00
179.53,8718,2018-12-14 22:00
179.985,8718,2018-12-07 06:30
179.985,8718,2018-12-07 08:00
179.985,8718,2018-12-07 15:00
179.985,8718,2018-12-07 16:30
179.985,8718,2018-12-12 11:00
179.985,8718,2018-12-12 13:00
179.985,8718,2018-12-15 06:30
179.985,8718,2018-12-15 21:00
179.985,8718,2018-12-15 22:00
180.439,8718,2018-12-08 11:00
180.439,8718,2018-12-08 19:30
181.803,8718,2018-12-17 07:30
181.803,8718,2018-12-17 10:00
181.803,8718,2018-12-17 13:00
188.336,8718,2018-12-02 13:00
188.336,8718,2018-12-02 16:00
188.336,8718,2018-12-02 19:30
188.336,8718,2018-12-03 07:00
188.336,8718,2018-12-03 16:00
188.336,8718,2018-12-03 21:30
188.819,8718,2018-12-01 12:00
188.819,8718,2018-12-01 12:30
188.819,8718,2018-12-01 16:30
188.819,8718,2018-12-01 21:30
189.302,8718,2018-12-19 06:30
189.302,8718,2018-12-19 14:30
189.302,8718,2018-12-21 08:30
189.302,8718,2018-12-21 09:00
189.302,8718,2018-12-21 09:30
189.302,8718,2018-12-21 14:00
189.302,8718,2018-12-21 15:00
189.302,8718,2018-12-21 16:00
189.302,8718,2018-12-31 11:30
189.302,8718,2018-12-31 12:00
189.302,8718,2018-12-31 18:00
189.785,8718,2018-12-09 14:30
189.785,8718,2018-12-09 15:30
189.785,8718,2018-12-09 19:30
189.785,8718,2018-12-09 21:00
189.785,8718,2018-12-11 21:00
189.785,8718,2018-12-20 07:30
189.785,8718,2018-12-20 08:30
189.785,8718,2018-12-20 19:30
189.785,8718,2018-12-23 08:00
189.785,8718,2018-12-23 11:00
189.785,8718,2018-12-23 14:30
189.785,8718,2018-12-23 18:00
189.785,8718,2018-12-23 18:30
189.785,8718,2018-12-24 14:30
189.785,8718,2018-12-24 15:30
189.785,8718,2018-12-24 18:00
189.785,8718,2018-12-28 09:00
189.785,8718,2018-12-28 10:30
189.785,8718,2018-12-28 11:00
189.785,8718,2018-12-28 17:00
189.785,8718,2018-12-30 12:30
189.785,8718,2018-12-30 13:30
189.785,8718,2018-12-30 15:00
189.785,8718,2018-12-30 16:30
190.268,8718,2018-12-05 09:00
190.268,8718,2018-12-05 13:00
190.268,8718,2018-12-05 15:00
190.268,8718,2018-12-05 19:30
190.268,8718,2018-12-06 07:30
190.268,8718,2018-12-06 13:00
190.268,8718,2018-12-06 19:30
190.268,8718,2018-12-10 10:00
190.268,8718,2018-12-10 12:30
190.268,8718,2018-12-10 15:00
190.268,8718,2018-12-13 06:30
190.268,8718,2018-12-13 07:30
190.268,8718,2018-12-13 08:00
190.268,8718,2018-12-13 11:30
190.268,8718,2018-12-13 12:30
190.268,8718,2018-12-13 17:00
190.268,8718,2018-12-13 21:00
190.268,8718,2018-12-13 21:30
190.268,8718,2018-12-18 06:30
190.268,8718,2018-12-18 07:00
190.268,8718,2018-12-18 07:30
190.268,8718,2018-12-18 10:30
190.268,8718,2018-12-18 17:30
190.268,8718,2018-12-22 09:30
190.268,8718,2018-12-22 17:00
190.268,8718,2018-12-25 09:30
190.268,8718,2018-12-25 10:30
190.268,8718,2018-12-25 16:30
190.268,8718,2018-12-25 18:00
190.268,8718,2018-12-26 09:30
190.268,8718,2018-12-26 11:30
190.268,8718,2018-12-26 12:30
190.268,8718,2018-12-27 09:00
190.268,8718,2018-12-27 09:30
190.268,8718,2018-12-27 19:30
190.268,8718,2018-12-29 12:30
190.268,8718,2018-12-29 14:00
190.268,8718,2018-12-29 15:30
190.268,8718,2018-12-29 18:30
190.268,8718,2018-12-29 19:00
190.268,8718,2018-12-29 21:00
190.751,8718,2018-12-14 08:30
190.751,8718,2018-12-14 12:00
190.751,8718,2018-12-14 12:30
190.751,8718,2018-12-14 15:00
191.234,8718,2018-12-07 07:30
191.234,8718,2018-12-07 11:30
191.234,8718,2018-12-07 17:00
191.234,8718,2018-12-07 20:00
191.234,8718,2018-12-12 06:30
191.234,8718,2018-12-12 10:00
191.234,8718,2018-12-12 11:30
191.234,8718,2018-12-12 14:30
191.234,8718,2018-12-12 15:00
191.234,8718,2018-12-15 09:00
191.234,8718,2018-12-16 01:00
191.717,8718,2018-12-08 14:30
191.717,8718,2018-12-08 21:00
192.2,8718,2018-12-16 17:00
192.2,8718,2018-12-16 17:30
193.165,8718,2018-12-17 11:00
193.165,8718,2018-12-17 14:00
199.415,8718,2018-12-02 07:30
199.415,8718,2018-12-02 11:00
199.415,8718,2018-12-02 12:00
199.415,8718,2018-12-03 20:30
199.926,8718,2018-12-01 08:00
199.926,8718,2018-12-01 08:30
199.926,8718,2018-12-01 14:00
199.926,8718,2018-12-01 14:30
199.926,8718,2018-12-01 19:00
199.926,8718,2018-12-01 19:30
199.926,8718,2018-12-01 20:30
199.926,8718,2018-12-04 06:30
199.926,8718,2018-12-04 09:00
199.926,8718,2018-12-04 14:30
200.437,8718,2018-12-19 09:30
200.437,8718,2018-12-19 10:00
200.437,8718,2018-12-19 11:00
200.437,8718,2018-12-19 12:00
200.437,8718,2018-12-19 12:30
200.437,8718,2018-12-19 13:30
200.437,8718,2018-12-19 15:30
200.437,8718,2018-12-19 18:30
200.437,8718,2018-12-19 19:00
200.437,8718,2018-12-19 20:30
200.437,8718,2018-12-21 20:30
200.437,8718,2018-12-21 21:00
200.437,8718,2018-12-31 09:30
200.437,8718,2018-12-31 10:30
200.437,8718,2018-12-31 14:00
200.949,8718,2018-12-09 15:00
200.949,8718,2018-12-09 20:00
200.949,8718,2018-12-11 07:30
200.949,8718,2018-12-11 16:00
200.949,8718,2018-12-11 19:00
200.949,8718,2018-12-11 20:00
200.949,8718,2018-12-11 20:30
200.949,8718,2018-12-11 21:30
200.949,8718,2018-12-20 15:00
200.949,8718,2018-12-23 09:00
200.949,8718,2018-12-23 09:30
200.949,8718,2018-12-23 12:30
200.949,8718,2018-12-23 13:00
200.949,8718,2018-12-23 17:00
200.949,8718,2018-12-24 08:30
200.949,8718,2018-12-24 09:00
200.949,8718,2018-12-24 13:30
200.949,8718,2018-12-24 18:30
200.949,8718,2018-12-28 07:30
200.949,8718,2018-12-28 11:30
200.949,8718,2018-12-28 12:30
200.949,8718,2018-12-28 15:00
200.949,8718,2018-12-28 20:30
201.46,8718,2018-12-05 14:30
201.46,8718,2018-12-05 17:30
201.46,8718,2018-12-05 19:00
201.46,8718,2018-12-06 06:30
201.46,8718,2018-12-06 16:30
201.46,8718,2018-12-06 18:30
201.46,8718,2018-12-13 09:00
201.46,8718,2018-12-13 13:30
201.46,8718,2018-12-13 20:30
201.46,8718,2018-12-18 11:00
201.46,8718,2018-12-18 12:30
201.46,8718,2018-12-18 15:30
201.46,8718,2018-12-22 12:00
201.46,8718,2018-12-22 19:00
201.46,8718,2018-12-22 21:30
201.46,8718,2018-12-25 10:00
201.46,8718,2018-12-25 11:00
201.46,8718,2018-12-25 11:30
201.46,8718,2018-12-25 12:30
201.46,8718,2018-12-27 16:00
201.46,8718,2018-12-29 09:00
201.46,8718,2018-12-29 15:00
202.483,8718,2018-12-07 16:00
202.483,8718,2018-12-07 17:30
202.483,8718,2018-12-07 19:00
202.483,8718,2018-12-07 21:30
202.483,8718,2018-12-12 08:30
202.483,8718,2018-12-12 10:30
202.483,8718,2018-12-12 12:00
202.483,8718,2018-12-12 16:00
202.483,8718,2018-12-12 16:30
202.483,8718,2018-12-12 17:30
202.483,8718,2018-12-12 20:00
202.483,8718,2018-12-12 20:30
202.483,8718,2018-12-15 07:30
202.483,8718,2018-12-15 11:30
202.994,8718,2018-12-08 17:00
203.505,8718,2018-12-16 07:00
203.505,8718,2018-12-16 12:00
203.505,8718,2018-12-16 15:30
203.505,8718,2018-12-16 16:00
204.528,8718,2018-12-17 10:30
204.528,8718,2018-12-17 12:00
204.528,8718,2018-12-17 20:00
210.493,8718,2018-12-02 08:30
210.493,8718,2018-12-02 18:30
210.493,8718,2018-12-03 16:30
210.493,8718,2018-12-03 18:00
211.033,8718,2018-12-01 18:30
211.033,8718,2018-12-04 10:30
211.033,8718,2018-12-04 12:00
211.033,8718,2018-12-04 13:00
211.033,8718,2018-12-04 20:30
211.573,8718,2018-12-19 15:00
211.573,8718,2018-12-19 17:00
211.573,8718,2018-12-19 17:30
211.573,8718,2018-12-19 19:30
211.573,8718,2018-12-21 07:00
211.573,8718,2018-12-21 10:00
211.573,8718,2018-12-21 11:00
211.573,8718,2018-12-21 12:00
211.573,8718,2018-12-21 14:30
211.573,8718,2018-12-31 08:30
211.573,8718,2018-12-31 09:00
211.573,8718,2018-12-31 16:00
211.573,8718,2018-12-31 16:30
212.113,8718,2018-12-09 09:30
212.113,8718,2018-12-09 12:00
212.113,8718,2018-12-09 18:00
212.113,8718,2018-12-09 20:30
212.113,8718,2018-12-11 18:00
212.113,8718,2018-12-20 20:00
212.113,8718,2018-12-23 13:30
212.113,8718,2018-12-23 15:00
212.113,8718,2018-12-23 19:30
212.113,8718,2018-12-24 10:00
212.113,8718,2018-12-24 11:30
212.113,8718,2018-12-24 12:00
212.113,8718,2018-12-28 18:30
212.113,8718,2018-12-28 19:00
212.113,8718,2018-12-30 07:30
212.113,8718,2018-12-30 18:00
212.652,8718,2018-12-05 08:30
212.652,8718,2018-12-05 09:30
212.652,8718,2018-12-05 10:00
212.652,8718,2018-12-05 12:00
212.652,8718,2018-12-05 13:30
212.652,8718,2018-12-05 15:30
212.652,8718,2018-12-05 18:30
212.652,8718,2018-12-06 07:00
212.652,8718,2018-12-06 17:00
212.652,8718,2018-12-06 20:30
212.652,8718,2018-12-10 08:00
212.652,8718,2018-12-10 08:30
212.652,8718,2018-12-10 13:00
212.652,8718,2018-12-10 16:30
212.652,8718,2018-12-10 18:30
212.652,8718,2018-12-13 12:00
212.652,8718,2018-12-13 16:00
212.652,8718,2018-12-13 19:00
212.652,8718,2018-12-18 12:00
212.652,8718,2018-12-22 06:00
212.652,8718,2018-12-22 19:30
212.652,8718,2018-12-22 20:00
212.652,8718,2018-12-25 14:30
212.652,8718,2018-12-25 16:00
212.652,8718,2018-12-27 16:30
212.652,8718,2018-12-27 19:00
212.652,8718,2018-12-27 20:00
212.652,8718,2018-12-27 20:30
212.652,8718,2018-12-29 10:30
212.652,8718,2018-12-29 13:00
212.652,8718,2018-12-29 17:00
212.652,8718,2018-12-29 18:00
213.192,8718,2018-12-14 10:30
213.192,8718,2018-12-14 11:30
213.192,8718,2018-12-14 14:30
213.192,8718,2018-12-14 16:30
213.192,8718,2018-12-14 21:00
213.192,8718,2018-12-14 21:30
213.732,8718,2018-12-07 09:00
213.732,8718,2018-12-07 20:30
213.732,8718,2018-12-12 08:00
213.732,8718,2018-12-12 21:30
213.732,8718,2018-12-15 12:30
213.732,8718,2018-12-15 14:00
213.732,8718,2018-12-15 18:30
213.732,8718,2018-12-15 19:30
213.732,8718,2018-12-15 21:30
214.271,8718,2018-12-08 09:30
214.271,8718,2018-12-08 12:30
214.271,8718,2018-12-08 13:00
214.811,8718,2018-12-16 10:30
214.811,8718,2018-12-16 13:30
214.811,8718,2018-12-16 14:00
215.891,8718,2018-12-17 11:30
215.891,8718,2018-12-17 15:30
215.891,8718,2018-12-17 20:30
221.572,8718,2018-12-02 09:00
221.572,8718,2018-12-02 14:00
221.572,8718,2018-12-03 20:00
222.14,8718,2018-12-01 09:30
222.14,8718,2018-12-01 10:30
222.14,8718,2018-12-01 11:30
222.14,8718,2018-12-01 16:00
222.14,8718,2018-12-04 18:00
222.14,8718,2018-12-04 21:30
222.708,8718,2018-12-19 07:30
222.708,8718,2018-12-19 08:00
222.708,8718,2018-12-19 16:30
222.708,8718,2018-12-21 10:30
222.708,8718,2018-12-21 15:30
222.708,8718,2018-12-21 16:30
222.708,8718,2018-12-21 17:00
222.708,8718,2018-12-21 17:30
222.708,8718,2018-12-21 20:00
222.708,8718,2018-12-31 10:00
223.276,8718,2018-12-09 10:00
223.276,8718,2018-12-09 11:30
223.276,8718,2018-12-09 16:00
223.276,8718,2018-12-09 16:30
223.276,8718,2018-12-11 18:30
223.276,8718,2018-12-20 10:30
223.276,8718,2018-12-20 12:00
223.276,8718,2018-12-20 18:00
223.276,8718,2018-12-20 18:30
223.276,8718,2018-12-23 08:30
223.276,8718,2018-12-23 16:00
223.276,8718,2018-12-23 19:00
223.276,8718,2018-12-24 13:00
223.276,8718,2018-12-28 17:30
223.276,8718,2018-12-28 20:00
223.276,8718,2018-12-30 08:00
223.276,8718,2018-12-30 09:00
223.845,8718,2018-12-05 11:00
223.845,8718,2018-12-10 07:00
223.845,8718,2018-12-10 11:30
223.845,8718,2018-12-13 11:00
223.845,8718,2018-12-13 20:00
223.845,8718,2018-12-22 09:00
223.845,8718,2018-12-22 10:30
223.845,8718,2018-12-22 15:00
223.845,8718,2018-12-25 08:30
223.845,8718,2018-12-25 13:00
223.845,8718,2018-12-27 15:00
223.845,8718,2018-12-27 18:30
223.845,8718,2018-12-29 14:30
223.845,8718,2018-12-29 16:00
223.845,8718,2018-12-29 20:30
224.413,8718,2018-12-14 08:00
224.413,8718,2018-12-14 15:30
224.413,8718,2018-12-14 18:00
224.413,8718,2018-12-14 19:30
224.413,8718,2018-12-14 20:30
224.981,8718,2018-12-07 19:30
224.981,8718,2018-12-12 06:00
224.981,8718,2018-12-15 08:00
224.981,8718,2018-12-15 15:00
225.549,8718,2018-12-08 10:00
225.549,8718,2018-12-08 16:00
225.549,8718,2018-12-08 18:30
225.549,8718,2018-12-08 20:00
226.117,8718,2018-12-16 12:30
226.117,8718,2018-12-16 15:00
226.117,8718,2018-12-16 19:00
226.117,8718,2018-12-16 19:30
227.253,8718,2018-12-17 13:30
227.253,8718,2018-12-17 15:00
227.253,8718,2018-12-17 16:30
227.253,8718,2018-12-17 17:30
227.253,8718,2018-12-17 18:00
227.253,8718,2018-12-17 19:30
232.651,8718,2018-12-02 12:30
232.651,8718,2018-12-02 14:30
232.651,8718,2018-12-02 16:30
232.651,8718,2018-12-02 17:00
232.651,8718,2018-12-02 20:00
232.651,8718,2018-12-03 17:30
232.651,8718,2018-12-03 19:00
232.651,8718,2018-12-03 19:30
233.247,8718,2018-12-01 13:00
233.247,8718,2018-12-01 17:30
233.247,8718,2018-12-01 20:00
233.247,8718,2018-12-04 08:00
233.247,8718,2018-12-04 16:00
233.247,8718,2018-12-04 19:30
233.844,8718,2018-12-19 11:30
233.844,8718,2018-12-31 13:30
233.844,8718,2018-12-31 17:00
234.44,8718,2018-12-09 08:30
234.44,8718,2018-12-09 17:30
234.44,8718,2018-12-11 07:00
234.44,8718,2018-12-11 08:00
234.44,8718,2018-12-11 16:30
234.44,8718,2018-12-20 17:00
234.44,8718,2018-12-23 14:00
234.44,8718,2018-12-23 16:30
234.44,8718,2018-12-24 15:00
234.44,8718,2018-12-24 20:30
234.44,8718,2018-12-30 09:30
234.44,8718,2018-12-30 12:00
235.037,8718,2018-12-05 10:30
235.037,8718,2018-12-05 16:30
235.037,8718,2018-12-06 17:30
235.037,8718,2018-12-10 20:00
235.037,8718,2018-12-13 10:30
235.037,8718,2018-12-13 18:00
235.037,8718,2018-12-13 19:30
235.037,8718,2018-12-18 17:00
235.037,8718,2018-12-18 18:30
235.037,8718,2018-12-22 08:00
235.037,8718,2018-12-22 18:00
235.037,8718,2018-12-25 09:00
235.037,8718,2018-12-25 12:00
235.037,8718,2018-12-26 16:00
235.037,8718,2018-12-27 15:30
235.037,8718,2018-12-27 17:00
235.037,8718,2018-12-29 13:30
236.23,8718,2018-12-07 18:00
236.23,8718,2018-12-15 09:30
236.23,8718,2018-12-15 11:00
236.23,8718,2018-12-15 13:00
236.23,8718,2018-12-15 13:30
236.23,8718,2018-12-15 16:30
236.826,8718,2018-12-08 08:00
236.826,8718,2018-12-08 09:00
236.826,8718,2018-12-08 10:30
237.423,8718,2018-12-16 07:30
237.423,8718,2018-12-16 18:00
237.423,8718,2018-12-16 20:30
238.616,8718,2018-12-17 14:30
238.616,8718,2018-12-17 18:30
243.729,8718,2018-12-02 10:00
243.729,8718,2018-12-02 10:30
243.729,8718,2018-12-03 17:00
243.729,8718,2018-12-03 18:30
244.354,8718,2018-12-01 09:00
244.354,8718,2018-12-01 11:00
244.354,8718,2018-12-01 15:30
244.354,8718,2018-12-01 17:00
244.354,8718,2018-12-04 11:30
244.979,8718,2018-12-19 18:00
244.979,8718,2018-12-21 18:00
244.979,8718,2018-12-21 19:00
244.979,8718,2018-12-21 19:30
244.979,8718,2018-12-31 11:00
245.604,8718,2018-12-09 18:30
245.604,8718,2018-12-09 19:00
245.604,8718,2018-12-11 17:30
245.604,8718,2018-12-20 07:00
245.604,8718,2018-12-23 10:30
245.604,8718,2018-12-23 15:30
245.604,8718,2018-12-23 17:30
245.604,8718,2018-12-28 16:30
245.604,8718,2018-12-30 08:30
245.604,8718,2018-12-30 11:00
246.229,8718,2018-12-13 16:30
246.229,8718,2018-12-13 17:30
246.229,8718,2018-12-18 20:00
246.229,8718,2018-12-22 16:30
246.229,8718,2018-12-22 18:30
246.229,8718,2018-12-27 17:30
246.229,8718,2018-12-29 08:30
246.229,8718,2018-12-29 09:30
246.229,8718,2018-12-29 10:00
246.229,8718,2018-12-29 12:00
247.479,8718,2018-12-07 07:00
247.479,8718,2018-12-12 18:30
247.479,8718,2018-12-15 17:00
248.104,8718,2018-12-08 17:30
248.729,8718,2018-12-16 09:30
249.979,8718,2018-12-17 08:00
249.979,8718,2018-12-17 16:00
254.808,8718,2018-12-02 11:30
254.808,8718,2018-12-02 18:00
255.461,8718,2018-12-04 17:00
255.461,8718,2018-12-04 17:30
256.115,8718,2018-12-21 07:30
256.115,8718,2018-12-21 11:30
256.768,8718,2018-12-09 17:00
256.768,8718,2018-12-11 19:30
256.768,8718,2018-12-24 10:30
256.768,8718,2018-12-30 10:00
257.421,8718,2018-12-05 06:30
257.421,8718,2018-12-05 12:30
257.421,8718,2018-12-05 16:00
257.421,8718,2018-12-10 16:00
257.421,8718,2018-12-10 18:00
257.421,8718,2018-12-10 19:30
257.421,8718,2018-12-10 20:30
257.421,8718,2018-12-13 07:00
257.421,8718,2018-12-29 11:00
257.421,8718,2018-12-29 17:30
258.075,8718,2018-12-14 07:00
258.075,8718,2018-12-14 13:00
258.075,8718,2018-12-14 19:00
258.728,8718,2018-12-12 07:30
258.728,8718,2018-12-15 14:30
258.728,8718,2018-12-15 19:00
258.728,8718,2018-12-15 20:00
258.728,8718,2018-12-15 20:30
259.381,8718,2018-12-08 11:30
260.035,8718,2018-12-16 08:30
260.035,8718,2018-12-16 16:30
261.341,8718,2018-12-17 12:30
266.568,8718,2018-12-01 18:00
266.568,8718,2018-12-04 07:30
266.568,8718,2018-12-04 08:30
266.568,8718,2018-12-04 10:00
266.568,8718,2018-12-04 19:00
267.932,8718,2018-12-24 16:00
268.613,8718,2018-12-06 19:00
268.613,8718,2018-12-13 18:30
268.613,8718,2018-12-29 11:30
269.977,8718,2018-12-12 07:00
269.977,8718,2018-12-15 10:00
269.977,8718,2018-12-15 12:00
269.977,8718,2018-12-15 15:30
271.34,8718,2018-12-16 11:00
272.704,8718,2018-12-17 17:00
272.704,8718,2018-12-17 19:00
276.965,8718,2018-12-02 15:30
278.385,8718,2018-12-31 15:30
279.806,8718,2018-12-05 07:30
279.806,8718,2018-12-29 16:30
280.516,8718,2018-12-14 17:30
280.516,8718,2018-12-14 20:00
281.226,8718,2018-12-07 18:30
281.226,8718,2018-12-15 08:30
281.226,8718,2018-12-15 17:30
289.521,8718,2018-12-19 07:00
289.521,8718,2018-12-21 18:30
290.998,8718,2018-12-10 17:30
290.998,8718,2018-12-10 19:00
292.475,8718,2018-12-15 16:00
293.952,8718,2018-12-16 10:00
302.19,8718,2018-12-05 08:00
302.957,8718,2018-12-14 17:00
303.724,8718,2018-12-15 10:30
305.258,8718,2018-12-16 09:00
310.996,8718,2018-12-04 18:30
313.382,8718,2018-12-05 07:00
322.103,8718,2018-12-04 07:00
325.398,8718,2018-12-14 16:00
337.471,8718,2018-12-15 18:00
344.317,8718,2018-12-04 20:00
347.84,8718,2018-12-14 18:30
